net_name,hpwl,type_die
N138278,900,BOTTOM
N138279,390,BOTTOM
N138280,258,BOTTOM
N138281,266,BOTTOM
N138282,234,BOTTOM
N138283,793,BOTTOM
N138284,155,BOTTOM
N138285,421,BOTTOM
N138286,679,BOTTOM
N138287,135,BOTTOM
N138288,263,BOTTOM
N138289,294,BOTTOM
N138290,58,BOTTOM
N138291,146,BOTTOM
N138292,353,BOTTOM
N138293,164,BOTTOM
N138294,290,BOTTOM
N138295,946,BOTTOM
N138296,58,BOTTOM
N138297,331,BOTTOM
N138298,58,BOTTOM
N138299,230,BOTTOM
N138300,137,BOTTOM
N138301,163,BOTTOM
N138302,125,BOTTOM
N138303,248,BOTTOM
N138304,154,BOTTOM
N138305,120,BOTTOM
N138306,181,BOTTOM
N138307,358,BOTTOM
N138308,181,BOTTOM
N138309,240,BOTTOM
N138310,53,BOTTOM
N138311,111,BOTTOM
N138312,373,BOTTOM
N138313,265,BOTTOM
N138314,242,BOTTOM
N138315,96,BOTTOM
N138316,610,BOTTOM
N138317,159,BOTTOM
N138318,144,BOTTOM
N138319,227,BOTTOM
N138320,304,BOTTOM
N138321,841,BOTTOM
N138322,153,BOTTOM
N138323,287,BOTTOM
N138324,431,BOTTOM
N138325,306,BOTTOM
N138326,614,BOTTOM
N138327,96,BOTTOM
N138328,92,BOTTOM
N138329,59,BOTTOM
N138330,278,BOTTOM
N138331,185,BOTTOM
N138332,1099,BOTTOM
N138333,137,BOTTOM
N138334,159,BOTTOM
N138335,460,BOTTOM
N138336,144,BOTTOM
N138337,262,BOTTOM
N138338,3629,BOTTOM
N138339,972,BOTTOM
N138340,2964,BOTTOM
N138341,146,BOTTOM
N138342,314,BOTTOM
N138343,117,BOTTOM
N138344,286,BOTTOM
N138345,133,BOTTOM
N138346,240,BOTTOM
N138347,236,BOTTOM
N138348,247,BOTTOM
N138349,107,BOTTOM
N138350,190,BOTTOM
N138351,148,BOTTOM
N138352,834,BOTTOM
N138353,184,BOTTOM
N138354,136,BOTTOM
N138355,876,BOTTOM
N138356,1253,BOTTOM
N138357,1428,BOTTOM
N138358,3023,BOTTOM
N138359,361,BOTTOM
N138360,156,BOTTOM
N138361,381,BOTTOM
N138362,161,BOTTOM
N138363,284,BOTTOM
N138364,125,BOTTOM
N138365,137,BOTTOM
N138366,164,BOTTOM
N138367,276,BOTTOM
N138368,117,BOTTOM
N138369,138,BOTTOM
N138370,132,BOTTOM
N138371,104,BOTTOM
N138372,178,BOTTOM
N138373,388,BOTTOM
N138374,103,BOTTOM
N138375,448,BOTTOM
N138376,200,BOTTOM
N138377,135,BOTTOM
N138378,107,BOTTOM
N138379,1272,BOTTOM
N138380,912,BOTTOM
N138381,112,BOTTOM
N138382,103,BOTTOM
N138383,151,BOTTOM
N138384,715,BOTTOM
N138385,294,BOTTOM
N138386,330,BOTTOM
N138387,135,BOTTOM
N138388,1021,BOTTOM
N138389,1303,BOTTOM
N138390,3710,BOTTOM
N138391,136,BOTTOM
N138392,523,BOTTOM
N138393,258,BOTTOM
N138394,211,BOTTOM
N138395,192,BOTTOM
N138396,214,BOTTOM
N138397,112,BOTTOM
N138398,399,BOTTOM
N138399,128,BOTTOM
N138400,194,BOTTOM
N138401,119,BOTTOM
N138402,241,BOTTOM
N138403,244,BOTTOM
N138404,194,BOTTOM
N138405,1589,BOTTOM
N138406,6599,BOTTOM
N138407,113,BOTTOM
N138408,266,BOTTOM
N138409,135,BOTTOM
N138410,327,BOTTOM
N138411,7601,BOTTOM
N138412,456,BOTTOM
N138413,3158,BOTTOM
N138414,79,BOTTOM
N138415,371,BOTTOM
N138416,339,BOTTOM
N138417,208,BOTTOM
N138418,213,BOTTOM
N138419,238,BOTTOM
N138420,199,BOTTOM
N138421,1701,BOTTOM
N138422,258,BOTTOM
N138423,134,BOTTOM
N138424,128,BOTTOM
N138425,1327,BOTTOM
N138426,1061,BOTTOM
N138427,3943,BOTTOM
N138428,198,BOTTOM
N138429,479,BOTTOM
N138430,466,BOTTOM
N138431,79,BOTTOM
N138432,4209,BOTTOM
N138433,304,BOTTOM
N138434,263,BOTTOM
N138435,1207,BOTTOM
N138436,881,BOTTOM
N138437,147,BOTTOM
N138438,105,BOTTOM
N138439,638,BOTTOM
N138440,409,BOTTOM
N138441,589,BOTTOM
N138442,479,BOTTOM
N138443,302,BOTTOM
N138444,327,BOTTOM
N138445,376,BOTTOM
N138446,271,BOTTOM
N138447,136,BOTTOM
N138448,136,BOTTOM
N138449,127,BOTTOM
N138450,195,BOTTOM
N138451,141,BOTTOM
N138452,9447,BOTTOM
N138453,96,BOTTOM
N138454,7535,BOTTOM
N138455,2548,BOTTOM
N138456,301,BOTTOM
N138457,408,BOTTOM
N138458,246,BOTTOM
N138459,155,BOTTOM
N138460,99,BOTTOM
N138461,458,BOTTOM
N138462,212,BOTTOM
N138463,120,BOTTOM
N138464,103,BOTTOM
N138465,436,BOTTOM
N138466,565,BOTTOM
N138467,413,BOTTOM
N138468,670,BOTTOM
N138469,1118,BOTTOM
N138470,4068,BOTTOM
N138471,311,BOTTOM
N138472,239,BOTTOM
N138473,288,BOTTOM
N138474,463,BOTTOM
N138475,166,BOTTOM
N138476,993,BOTTOM
N138477,1219,BOTTOM
N138478,729,BOTTOM
N138479,486,BOTTOM
N138480,276,BOTTOM
N138481,176,BOTTOM
N138482,105,BOTTOM
N138483,162,BOTTOM
N138484,1143,BOTTOM
N138485,94,BOTTOM
N138486,102,BOTTOM
N138487,17652,BOTTOM
N138488,282,BOTTOM
N138489,529,BOTTOM
N138490,3756,BOTTOM
N138491,14741,BOTTOM
N138492,271,BOTTOM
N138493,152,BOTTOM
N138494,243,BOTTOM
N138495,236,BOTTOM
N138496,357,BOTTOM
N138497,335,BOTTOM
N138498,529,BOTTOM
N138499,374,BOTTOM
N138500,250,BOTTOM
N138501,182,BOTTOM
N138502,182,BOTTOM
N138503,198,BOTTOM
N138504,182,BOTTOM
N138505,432,BOTTOM
N138506,182,BOTTOM
N138507,235,BOTTOM
N138508,220,BOTTOM
N138509,163,BOTTOM
N138510,919,BOTTOM
N138511,364,BOTTOM
N138512,341,BOTTOM
N138513,101,BOTTOM
N138514,79,BOTTOM
N138515,328,BOTTOM
N138516,268,BOTTOM
N138517,264,BOTTOM
N138518,141,BOTTOM
N138519,182,BOTTOM
N138520,120,BOTTOM
N138521,65,BOTTOM
N138522,182,BOTTOM
N138523,207,BOTTOM
N138524,597,BOTTOM
N138525,325,BOTTOM
N138526,2329,BOTTOM
N138527,12195,BOTTOM
N138528,955,BOTTOM
N138529,114,BOTTOM
N138530,595,BOTTOM
N138531,694,BOTTOM
N138532,203,BOTTOM
N138533,1636,BOTTOM
N138534,1172,BOTTOM
N138535,376,BOTTOM
N138536,670,BOTTOM
N138537,624,BOTTOM
N138538,226,BOTTOM
N138539,4066,BOTTOM
N138540,352,BOTTOM
N138541,295,BOTTOM
N138542,205,BOTTOM
N138543,509,BOTTOM
N138544,449,BOTTOM
N138545,117,BOTTOM
N138546,219,BOTTOM
N138547,238,BOTTOM
N138548,191,BOTTOM
N138549,671,BOTTOM
N138550,789,BOTTOM
N138551,144,BOTTOM
N138552,496,BOTTOM
N138553,986,BOTTOM
N138554,178,BOTTOM
N138555,1072,BOTTOM
N138556,557,BOTTOM
N138557,533,BOTTOM
N138558,1230,BOTTOM
N138559,358,BOTTOM
N138560,723,BOTTOM
N138561,240,BOTTOM
N138562,209,BOTTOM
N138563,64,BOTTOM
N138564,146,BOTTOM
N138565,1099,BOTTOM
N138566,261,BOTTOM
N138567,146,BOTTOM
N138568,199,BOTTOM
N138569,126,BOTTOM
N138570,357,BOTTOM
N138571,15927,BOTTOM
N138572,204,BOTTOM
N138573,162,BOTTOM
N138574,102,BOTTOM
N138575,1747,BOTTOM
N138576,743,BOTTOM
N138577,2936,BOTTOM
N138578,973,BOTTOM
N138579,1478,BOTTOM
N138580,2155,BOTTOM
N138581,1820,BOTTOM
N138582,1576,BOTTOM
N138583,987,BOTTOM
N138584,1153,BOTTOM
N138585,3238,BOTTOM
N138586,337,BOTTOM
N138587,1708,BOTTOM
N138588,3748,BOTTOM
N138589,295,BOTTOM
N138590,1403,BOTTOM
N138591,1238,BOTTOM
N138592,621,BOTTOM
N138593,975,BOTTOM
N138594,1225,BOTTOM
N138595,1083,BOTTOM
N138596,1000,BOTTOM
N138597,1074,BOTTOM
N138598,1437,BOTTOM
N138599,812,BOTTOM
N138600,1614,BOTTOM
N138601,755,BOTTOM
N138602,836,BOTTOM
N138603,1859,BOTTOM
N138604,1928,BOTTOM
N138605,665,BOTTOM
N138606,1552,BOTTOM
N138607,713,BOTTOM
N138608,2705,BOTTOM
N138609,1252,BOTTOM
N138610,3156,BOTTOM
N138611,1145,BOTTOM
N138612,1210,BOTTOM
N138613,1739,BOTTOM
N138614,2153,BOTTOM
N138615,1622,BOTTOM
N138616,2192,BOTTOM
N138617,1580,BOTTOM
N138618,826,BOTTOM
N138619,661,BOTTOM
N138620,2330,BOTTOM
N138621,600,BOTTOM
N138622,912,BOTTOM
N138623,1630,BOTTOM
N138624,227,BOTTOM
N138625,930,BOTTOM
N138626,1855,BOTTOM
N138627,150,BOTTOM
N138628,1623,BOTTOM
N138629,472,BOTTOM
N138630,585,BOTTOM
N138631,571,BOTTOM
N138632,158,BOTTOM
N138633,273,BOTTOM
N138634,1399,BOTTOM
N138635,807,BOTTOM
N138636,3926,BOTTOM
N138637,158,BOTTOM
N138638,399,BOTTOM
N138639,991,BOTTOM
N138640,605,BOTTOM
N138641,559,BOTTOM
N138642,1217,BOTTOM
N138643,911,BOTTOM
N138644,229,BOTTOM
N138645,160,BOTTOM
N138646,777,BOTTOM
N138647,507,BOTTOM
N138648,361,BOTTOM
N138649,257,BOTTOM
N138650,401,BOTTOM
N138651,252,BOTTOM
N138652,1052,BOTTOM
N138653,141,BOTTOM
N138654,866,BOTTOM
N138655,436,BOTTOM
N138656,2006,BOTTOM
N138657,224,BOTTOM
N138658,852,BOTTOM
N138659,375,BOTTOM
N138660,135,BOTTOM
N138661,693,BOTTOM
N138662,842,BOTTOM
N138663,266,BOTTOM
N138664,467,BOTTOM
N138665,244,BOTTOM
N138666,582,BOTTOM
N138667,261,BOTTOM
N138668,863,BOTTOM
N138669,442,BOTTOM
N138670,1426,BOTTOM
N138671,642,BOTTOM
N138672,1509,BOTTOM
N138673,977,BOTTOM
N138674,278,BOTTOM
N138675,252,BOTTOM
N138676,7766,BOTTOM
N138677,291,BOTTOM
N138678,12142,BOTTOM
N138679,222,BOTTOM
N138680,91,BOTTOM
N138681,41300,BOTTOM
N138682,355,BOTTOM
N138683,577,BOTTOM
N138684,248,BOTTOM
N138685,421,BOTTOM
N138686,271,BOTTOM
N138687,845,BOTTOM
N138688,107,BOTTOM
N138689,479,BOTTOM
N138690,103,BOTTOM
N138691,206,BOTTOM
N138692,106,BOTTOM
N138693,111,BOTTOM
N138694,266,BOTTOM
N138695,126,BOTTOM
N138696,115,BOTTOM
N138697,191,BOTTOM
N138698,126,BOTTOM
N138699,138,BOTTOM
N138700,19485,BOTTOM
N138701,23409,BOTTOM
N138702,5036,BOTTOM
N138703,23122,BOTTOM
N138704,343,BOTTOM
N138705,36324,BOTTOM
N138706,191,BOTTOM
N138707,801,BOTTOM
N138708,566,BOTTOM
N138709,179,BOTTOM
N138710,947,BOTTOM
N138711,137,BOTTOM
N138712,17356,BOTTOM
N138713,588,BOTTOM
N138714,760,BOTTOM
N138715,325,BOTTOM
N138716,506,BOTTOM
N138717,166,BOTTOM
N138718,7641,BOTTOM
N138719,23519,BOTTOM
N138720,23739,BOTTOM
N138721,12072,BOTTOM
N138722,156,BOTTOM
N138723,25386,BOTTOM
N138724,31041,BOTTOM
N138725,24968,BOTTOM
N138726,10324,BOTTOM
N138727,623,BOTTOM
N138728,372,BOTTOM
N138729,174,BOTTOM
N138730,106,BOTTOM
N138731,103,BOTTOM
N138732,226,BOTTOM
N138733,17173,BOTTOM
N138734,14005,BOTTOM
N138735,172,BOTTOM
N138736,136,BOTTOM
N138737,130,BOTTOM
N138738,159,BOTTOM
N138739,275,BOTTOM
N138740,149,BOTTOM
N138741,210,BOTTOM
N138742,65,BOTTOM
N138743,575,BOTTOM
N138744,28934,BOTTOM
N138745,2070,BOTTOM
N138746,343,BOTTOM
N138747,3227,BOTTOM
N138748,1339,BOTTOM
N138749,14104,BOTTOM
N138750,321,BOTTOM
N138751,246,BOTTOM
N138752,133,BOTTOM
N138753,521,BOTTOM
N138754,7243,BOTTOM
N138755,11099,BOTTOM
N138756,569,BOTTOM
N138757,114,BOTTOM
N138758,95,BOTTOM
N138759,114,BOTTOM
N138760,115,BOTTOM
N138761,157,BOTTOM
N138762,119,BOTTOM
N138763,132,BOTTOM
N138764,185,BOTTOM
N138765,101,BOTTOM
N138766,160,BOTTOM
N138767,965,BOTTOM
N138768,100,BOTTOM
N138769,4585,BOTTOM
N138770,8488,BOTTOM
N138771,9414,BOTTOM
N138772,13909,BOTTOM
N138773,1079,BOTTOM
N138774,151,BOTTOM
N138775,6303,BOTTOM
N138776,7740,BOTTOM
N138777,9677,BOTTOM
N138778,20368,BOTTOM
N138779,532,BOTTOM
N138780,4437,BOTTOM
N138781,1391,BOTTOM
N138782,3498,BOTTOM
N138783,84,BOTTOM
N138784,15102,BOTTOM
N138785,21691,BOTTOM
N138786,289,BOTTOM
N138787,12075,BOTTOM
N138788,5033,BOTTOM
N138789,25130,BOTTOM
N138790,7266,BOTTOM
N138791,605,BOTTOM
N138792,103,BOTTOM
N138793,7566,BOTTOM
N138794,398,BOTTOM
N138795,306,BOTTOM
N138796,1653,BOTTOM
N138797,1585,BOTTOM
N138798,751,BOTTOM
N138799,15006,BOTTOM
N138800,8093,BOTTOM
N138801,2817,BOTTOM
N138802,330,BOTTOM
N138803,120,BOTTOM
N138804,129,BOTTOM
N138805,5670,BOTTOM
N138806,736,BOTTOM
N138807,24613,BOTTOM
N138808,22751,BOTTOM
N138809,19096,BOTTOM
N138810,15178,BOTTOM
N138811,384,BOTTOM
N138812,761,BOTTOM
N138813,24583,BOTTOM
N138814,23343,BOTTOM
N138815,177,BOTTOM
N138816,95,BOTTOM
N138817,8848,BOTTOM
N138818,11903,BOTTOM
N138819,238,BOTTOM
N138820,2684,BOTTOM
N138821,21656,BOTTOM
N138822,11992,BOTTOM
N138823,13877,BOTTOM
N138824,13749,BOTTOM
N138825,8023,BOTTOM
N138826,23331,BOTTOM
N138827,1963,BOTTOM
N138828,90,BOTTOM
N138829,214,BOTTOM
N138830,15964,BOTTOM
N138831,30017,BOTTOM
N138832,194,BOTTOM
N138833,70,BOTTOM
N138834,227,BOTTOM
N138835,114,BOTTOM
N138836,394,BOTTOM
N138837,244,BOTTOM
N138838,137,BOTTOM
N138839,104,BOTTOM
N138840,478,BOTTOM
N138841,140,BOTTOM
N138842,267,BOTTOM
N138843,111,BOTTOM
N138844,144,BOTTOM
N138845,118,BOTTOM
N138846,22042,BOTTOM
N138847,1042,BOTTOM
N138848,115,BOTTOM
N138849,469,BOTTOM
N138850,124,BOTTOM
N138851,157,BOTTOM
N138852,85,BOTTOM
N138853,372,BOTTOM
N138854,126,BOTTOM
N138855,528,BOTTOM
N138856,7471,BOTTOM
N138857,9072,BOTTOM
N138858,25997,BOTTOM
N138859,153,BOTTOM
N138860,16698,BOTTOM
N138861,8289,BOTTOM
N138862,16764,BOTTOM
N138863,14539,BOTTOM
N138864,26633,BOTTOM
N138865,2561,BOTTOM
N138866,143,BOTTOM
N138867,4147,BOTTOM
N138868,322,BOTTOM
N138869,45,BOTTOM
N138870,16081,BOTTOM
N138871,365,BOTTOM
N138872,113,BOTTOM
N138873,130,BOTTOM
N138874,271,BOTTOM
N138875,117,BOTTOM
N138876,198,BOTTOM
N138877,115,BOTTOM
N138878,280,BOTTOM
N138879,233,BOTTOM
N138880,266,BOTTOM
N138881,85,BOTTOM
N138882,455,BOTTOM
N138883,422,BOTTOM
N138884,184,BOTTOM
N138885,157,BOTTOM
N138886,85,BOTTOM
N138887,32985,BOTTOM
N138888,1996,BOTTOM
N138889,391,BOTTOM
N138890,334,BOTTOM
N138891,687,BOTTOM
N138892,2411,BOTTOM
N138893,6722,BOTTOM
N138894,21220,BOTTOM
N138895,1243,BOTTOM
N138896,200,BOTTOM
N138897,363,BOTTOM
N138898,113,BOTTOM
N138899,137,BOTTOM
N138900,212,BOTTOM
N138901,108,BOTTOM
N138902,4582,BOTTOM
N138903,3152,BOTTOM
N138904,138,BOTTOM
N138905,214,BOTTOM
N138906,151,BOTTOM
N138907,317,BOTTOM
N138908,822,BOTTOM
N138909,3866,BOTTOM
N138910,239,BOTTOM
N138911,8860,BOTTOM
N138912,121,BOTTOM
N138913,125,BOTTOM
N138914,167,BOTTOM
N138915,141,BOTTOM
N138916,115,BOTTOM
N138917,296,BOTTOM
N138918,155,BOTTOM
N138919,85,BOTTOM
N138920,19972,BOTTOM
N138921,592,BOTTOM
N138922,421,BOTTOM
N138923,243,BOTTOM
N138924,153,BOTTOM
N138925,253,BOTTOM
N138926,125,BOTTOM
N138927,3096,BOTTOM
N138928,75,BOTTOM
N138929,201,BOTTOM
N138930,184,BOTTOM
N138931,183,BOTTOM
N138932,156,BOTTOM
N138933,143,BOTTOM
N138934,34405,BOTTOM
N138935,373,BOTTOM
N138936,31234,BOTTOM
N138937,29846,BOTTOM
N138938,22885,BOTTOM
N138939,20366,BOTTOM
N138940,113,BOTTOM
N138941,210,BOTTOM
N138942,140,BOTTOM
N138943,161,BOTTOM
N138944,2014,BOTTOM
N138945,138,BOTTOM
N138946,9462,BOTTOM
N138947,6827,BOTTOM
N138948,14396,BOTTOM
N138949,467,BOTTOM
N138950,21829,BOTTOM
N138951,207,BOTTOM
N138952,15833,BOTTOM
N138953,270,BOTTOM
N138954,235,BOTTOM
N138955,260,BOTTOM
N138956,15652,BOTTOM
N138957,19665,BOTTOM
N138958,546,BOTTOM
N138959,33406,BOTTOM
N138960,19443,BOTTOM
N138961,110,BOTTOM
N138962,24154,BOTTOM
N138963,287,BOTTOM
N138964,25866,BOTTOM
N138965,282,BOTTOM
N138966,29670,BOTTOM
N138967,177,BOTTOM
N138968,19965,BOTTOM
N138969,128,BOTTOM
N138970,598,BOTTOM
N138971,334,BOTTOM
N138972,324,BOTTOM
N138973,155,BOTTOM
N138974,203,BOTTOM
N138975,175,BOTTOM
N138976,20917,BOTTOM
N138977,150,BOTTOM
N138978,122,BOTTOM
N138979,104,BOTTOM
N138980,15130,BOTTOM
N138981,15181,BOTTOM
N138982,339,BOTTOM
N138983,126,BOTTOM
N138984,116,BOTTOM
N138985,135,BOTTOM
N138986,275,BOTTOM
N138987,211,BOTTOM
N138988,266,BOTTOM
N138989,21807,BOTTOM
N138990,22748,BOTTOM
N138991,104,BOTTOM
N138992,394,BOTTOM
N138993,19708,BOTTOM
N138994,25739,BOTTOM
N138995,100,BOTTOM
N138996,207,BOTTOM
N138997,336,BOTTOM
N138998,284,BOTTOM
N138999,88,BOTTOM
N139000,443,BOTTOM
N139001,340,BOTTOM
N139002,648,BOTTOM
N139003,365,BOTTOM
N139004,159,BOTTOM
N139005,94,BOTTOM
N139006,336,BOTTOM
N139007,109,BOTTOM
N139008,1854,BOTTOM
N139009,139,BOTTOM
N139010,241,BOTTOM
N139011,396,BOTTOM
N139012,68,BOTTOM
N139013,27797,BOTTOM
N139014,106,BOTTOM
N139015,80,BOTTOM
N139016,377,BOTTOM
N139017,97,BOTTOM
N139018,242,BOTTOM
N139019,262,BOTTOM
N139020,214,BOTTOM
N139021,435,BOTTOM
N139022,70,BOTTOM
N139023,102,BOTTOM
N139024,149,BOTTOM
N139025,113,BOTTOM
N139026,81,BOTTOM
N139027,157,BOTTOM
N139028,164,BOTTOM
N139029,1033,BOTTOM
N139030,81,BOTTOM
N139031,423,BOTTOM
N139032,15995,BOTTOM
N139033,11978,BOTTOM
N139034,106,BOTTOM
N139035,139,BOTTOM
N139036,163,BOTTOM
N139037,307,BOTTOM
N139038,64,BOTTOM
N139039,507,BOTTOM
N139040,100,BOTTOM
N139041,234,BOTTOM
N139042,248,BOTTOM
N139043,153,BOTTOM
N139044,125,BOTTOM
N139045,33457,BOTTOM
N139046,2372,BOTTOM
N139047,378,BOTTOM
N139048,118,BOTTOM
N139049,34412,BOTTOM
N139050,978,BOTTOM
N139051,219,BOTTOM
N139052,263,BOTTOM
N139053,102,BOTTOM
N139054,108,BOTTOM
N139055,68,BOTTOM
N139056,116,BOTTOM
N139057,165,BOTTOM
N139058,179,BOTTOM
N139059,78,BOTTOM
N139060,443,BOTTOM
N139061,104,BOTTOM
N139062,1458,BOTTOM
N139063,23550,BOTTOM
N139064,147,BOTTOM
N139065,87,BOTTOM
N139066,574,BOTTOM
N139067,216,BOTTOM
N139068,13157,BOTTOM
N139069,300,BOTTOM
N139070,19703,BOTTOM
N139071,151,BOTTOM
N139072,19349,BOTTOM
N139073,29430,BOTTOM
N139074,85,BOTTOM
N139075,19054,BOTTOM
N139076,121,BOTTOM
N139077,99,BOTTOM
N139078,587,BOTTOM
N139079,75,BOTTOM
N139080,103,BOTTOM
N139081,173,BOTTOM
N139082,131,BOTTOM
N139083,188,BOTTOM
N139084,200,BOTTOM
N139085,124,BOTTOM
N139086,285,BOTTOM
N139087,115,BOTTOM
N139088,103,BOTTOM
N139089,75,BOTTOM
N139090,107,BOTTOM
N139091,119,BOTTOM
N139092,199,BOTTOM
N139093,140,BOTTOM
N139094,17974,BOTTOM
N139095,145,BOTTOM
N139096,1674,BOTTOM
N139097,248,BOTTOM
N139098,349,BOTTOM
N139099,17731,BOTTOM
N139100,21527,BOTTOM
N139101,19678,BOTTOM
N139102,204,BOTTOM
N139103,735,BOTTOM
N139104,86,BOTTOM
N139105,90,BOTTOM
N139106,81,BOTTOM
N139107,187,BOTTOM
N139108,139,BOTTOM
N139109,127,BOTTOM
N139110,97,BOTTOM
N139111,18254,BOTTOM
N139112,25636,BOTTOM
N139113,453,BOTTOM
N139114,112,BOTTOM
N139115,333,BOTTOM
N139116,3972,BOTTOM
N139117,312,BOTTOM
N139118,170,BOTTOM
N139119,93,BOTTOM
N139120,184,BOTTOM
N139121,125,BOTTOM
N139122,99,BOTTOM
N139123,3045,BOTTOM
N139124,218,BOTTOM
N139125,131,BOTTOM
N139126,303,BOTTOM
N139127,108,BOTTOM
N139128,384,BOTTOM
N139129,157,BOTTOM
N139130,117,BOTTOM
N139131,81,BOTTOM
N139132,148,BOTTOM
N139133,179,BOTTOM
N139134,154,BOTTOM
N139135,104,BOTTOM
N139136,519,BOTTOM
N139137,122,BOTTOM
N139138,212,BOTTOM
N139139,28790,BOTTOM
N139140,869,BOTTOM
N139141,3754,BOTTOM
N139142,634,BOTTOM
N139143,509,BOTTOM
N139144,397,BOTTOM
N139145,209,BOTTOM
N139146,1966,BOTTOM
N139147,755,BOTTOM
N139148,438,BOTTOM
N139149,119,BOTTOM
N139150,193,BOTTOM
N139151,3928,BOTTOM
N139152,202,BOTTOM
N139153,95,BOTTOM
N139154,141,BOTTOM
N139155,274,BOTTOM
N139156,132,BOTTOM
N139157,492,BOTTOM
N139158,110,BOTTOM
N139159,452,BOTTOM
N139160,155,BOTTOM
N139161,685,BOTTOM
N139162,27365,BOTTOM
N139163,362,BOTTOM
N139164,255,BOTTOM
N139165,299,BOTTOM
N139166,86,BOTTOM
N139167,208,BOTTOM
N139168,168,BOTTOM
N139169,89,BOTTOM
N139170,113,BOTTOM
N139171,220,BOTTOM
N139172,173,BOTTOM
N139173,116,BOTTOM
N139174,213,BOTTOM
N139175,727,BOTTOM
N139176,985,BOTTOM
N139177,103,BOTTOM
N139178,23723,BOTTOM
N139179,1910,BOTTOM
N139180,133,BOTTOM
N139181,2673,BOTTOM
N139182,3738,BOTTOM
N139183,3244,BOTTOM
N139184,32725,BOTTOM
N139185,21068,BOTTOM
N139186,5355,BOTTOM
N139187,2857,BOTTOM
N139188,541,BOTTOM
N139189,368,BOTTOM
N139190,167,BOTTOM
N139191,635,BOTTOM
N139192,46,BOTTOM
N139193,140,BOTTOM
N139194,167,BOTTOM
N139195,97,BOTTOM
N139196,201,BOTTOM
N139197,200,BOTTOM
N139198,28208,BOTTOM
N139199,68,BOTTOM
N139200,1009,BOTTOM
N139201,27787,BOTTOM
N139202,196,BOTTOM
N139203,4986,BOTTOM
N139204,121,BOTTOM
N139205,32315,BOTTOM
N139206,1452,BOTTOM
N139207,322,BOTTOM
N139208,221,BOTTOM
N139209,229,BOTTOM
N139210,96,BOTTOM
N139211,283,BOTTOM
N139212,1860,BOTTOM
N139213,127,BOTTOM
N139214,2094,BOTTOM
N139215,110,BOTTOM
N139216,341,BOTTOM
N139217,101,BOTTOM
N139218,116,BOTTOM
N139219,160,BOTTOM
N139220,340,BOTTOM
N139221,1466,BOTTOM
N139222,230,BOTTOM
N139223,2108,BOTTOM
N139224,146,BOTTOM
N139225,1993,BOTTOM
N139226,363,BOTTOM
N139227,170,BOTTOM
N139228,271,BOTTOM
N139229,90,BOTTOM
N139230,910,BOTTOM
N139231,91,BOTTOM
N139232,1886,BOTTOM
N139233,130,BOTTOM
N139234,485,BOTTOM
N139235,684,BOTTOM
N139236,3516,BOTTOM
N139237,22076,BOTTOM
N139238,250,BOTTOM
N139239,98,BOTTOM
N139240,111,BOTTOM
N139241,433,BOTTOM
N139242,93,BOTTOM
N139243,101,BOTTOM
N139244,26517,BOTTOM
N139245,12237,BOTTOM
N139246,173,BOTTOM
N139247,2070,BOTTOM
N139248,207,BOTTOM
N139249,2180,BOTTOM
N139250,112,BOTTOM
N139251,310,BOTTOM
N139252,100,BOTTOM
N139253,260,BOTTOM
N139254,31685,BOTTOM
N139255,420,BOTTOM
N139256,4586,BOTTOM
N139257,376,BOTTOM
N139258,188,BOTTOM
N139259,426,BOTTOM
N139260,113,BOTTOM
N139261,142,BOTTOM
N139262,622,BOTTOM
N139263,155,BOTTOM
N139264,49,BOTTOM
N139265,12813,BOTTOM
N139266,18048,BOTTOM
N139267,116,BOTTOM
N139268,184,BOTTOM
N139269,111,BOTTOM
N139270,150,BOTTOM
N139271,423,BOTTOM
N139272,378,BOTTOM
N139273,106,BOTTOM
N139274,110,BOTTOM
N139275,49,BOTTOM
N139276,127,BOTTOM
N139277,15364,BOTTOM
N139278,14821,BOTTOM
N139279,1035,BOTTOM
N139280,433,BOTTOM
N139281,100,BOTTOM
N139282,298,BOTTOM
N139283,17228,BOTTOM
N139284,359,BOTTOM
N139285,8881,BOTTOM
N139286,578,BOTTOM
N139287,150,BOTTOM
N139288,136,BOTTOM
N139289,228,BOTTOM
N139290,130,BOTTOM
N139291,104,BOTTOM
N139292,49,BOTTOM
N139293,103,BOTTOM
N139294,106,BOTTOM
N139295,113,BOTTOM
N139296,124,BOTTOM
N139297,337,BOTTOM
N139298,166,BOTTOM
N139299,149,BOTTOM
N139300,137,BOTTOM
N139301,208,BOTTOM
N139302,8399,BOTTOM
N139303,221,BOTTOM
N139304,443,BOTTOM
N139305,138,BOTTOM
N139306,158,BOTTOM
N139307,279,BOTTOM
N139308,115,BOTTOM
N139309,1002,BOTTOM
N139310,8904,BOTTOM
N139311,14969,BOTTOM
N139312,14297,BOTTOM
N139313,25397,BOTTOM
N139314,163,BOTTOM
N139315,136,BOTTOM
N139316,103,BOTTOM
N139317,118,BOTTOM
N139318,112,BOTTOM
N139319,171,BOTTOM
N139320,15483,BOTTOM
N139321,19539,BOTTOM
N139322,131,BOTTOM
N139323,113,BOTTOM
N139324,176,BOTTOM
N139325,220,BOTTOM
N139326,117,BOTTOM
N139327,15861,BOTTOM
N139328,147,BOTTOM
N139329,236,BOTTOM
N139330,204,BOTTOM
N139331,652,BOTTOM
